Date,Open,High,Low,Close,Open_Rate,High_Rate,Low_Rate,Close_Rate,Open_MA,High_MA,Low_MA,Close_MA,Open_Rate_MA,High_Rate_MA,Low_Rate_MA,Close_Rate_MA,Next Day
1/24/2012,1315.96,1315.96,1306.06,1314.65,0.0005,-0.0048,-0.0029,-0.001,1283.3345,1290.0325,1277.8095,1286.317,0.002845,0.00237,0.002465,0.00239,1
1/25/2012,1314.4,1328.3,1307.65,1326.06,-0.0012,0.0094,0.0012,0.0087,1286.3545,1293.1765,1280.492,1289.3535,0.00237,0.002435,0.00211,0.002375,0
1/26/2012,1326.28,1333.47,1313.6,1318.43,0.009,0.0039,0.0046,-0.0058,1289.4175,1296.3815,1283.057,1292.0035,0.00238,0.002475,0.00201,0.00208,0
1/27/2012,1318.25,1320.06,1311.72,1316.33,-0.0061,-0.0101,-0.0014,-0.0016,1292.061,1299.092,1286.211,1295.338,0.00206,0.00211,0.00248,0.002625,0
1/30/2012,1316.16,1316.16,1300.49,1313.01,-0.0016,-0.003,-0.0086,-0.0025,1295.3815,1301.723,1288.748,1297.8375,0.0026,0.00205,0.002005,0.001965,0
1/31/2012,1313.53,1321.41,1306.69,1312.41,-0.002,0.004,0.0048,-0.0005,1297.917,1304.5875,1291.2095,1300.578,0.001975,0.002225,0.001935,0.002155,1
2/1/2012,1312.45,1330.52,1312.45,1324.09,-0.0008,0.0069,0.0044,0.0089,1300.5965,1306.8825,1293.889,1302.9295,0.00209,0.00176,0.0021,0.001825,1
2/2/2012,1324.24,1329.19,1321.57,1325.54,0.009,-0.001,0.0069,0.0011,1302.957,1309.4055,1296.5625,1305.3415,0.00182,0.00194,0.00208,0.00187,1
2/3/2012,1326.21,1345.34,1326.21,1344.9,0.0015,0.0122,0.0035,0.0146,1305.4025,1312.52,1299.61,1308.5335,0.001885,0.00238,0.002365,0.002455,0
2/6/2012,1344.32,1344.36,1337.52,1344.33,0.0137,-0.0007,0.0085,-0.0004,1308.572,1315.646,1302.819,1311.8595,0.00243,0.00239,0.00247,0.00256,1
2/7/2012,1344.33,1349.24,1335.92,1347.05,0,0.0036,-0.0012,0.002,1311.897,1319.0085,1305.8875,1315.177,0.00255,0.002565,0.00236,0.002545,1
2/8/2012,1347.04,1351,1341.95,1349.96,0.002,0.0013,0.0045,0.0022,1315.2105,1321.7355,1308.9465,1318.071,0.002535,0.002065,0.00234,0.00221,1
2/9/2012,1349.97,1354.32,1344.63,1351.95,0.0022,0.0025,0.002,0.0015,1318.108,1324.7615,1311.9075,1321.0445,0.002205,0.002295,0.00226,0.00227,0
2/10/2012,1351.21,1351.21,1337.35,1342.64,0.0009,-0.0023,-0.0054,-0.0069,1321.0445,1327.481,1314.4865,1323.4015,0.00223,0.002065,0.001975,0.00181,1
2/13/2012,1343.06,1353.35,1343.06,1351.77,-0.006,0.0016,0.0043,0.0068,1323.4565,1330.4075,1317.7605,1326.5355,0.00184,0.00222,0.00251,0.002395,0
2/14/2012,1351.3,1351.3,1340.83,1350.5,0.0061,-0.0015,-0.0017,-0.0009,1326.5105,1332.8225,1320.291,1329.377,0.002325,0.00183,0.00193,0.00217,0
2/15/2012,1350.52,1355.87,1340.8,1343.23,-0.0006,0.0034,0,-0.0054,1329.354,1335.2105,1322.7815,1331.1365,0.00216,0.001805,0.0019,0.001345,1
2/16/2012,1342.61,1359.02,1341.22,1358.04,-0.0059,0.0023,0.0003,0.011,1331.081,1337.387,1324.439,1333.3135,0.00131,0.00164,0.001255,0.00165,1
2/17/2012,1358.06,1363.4,1357.24,1361.23,0.0115,0.0032,0.0119,0.0023,1333.2595,1339.788,1326.8425,1335.606,0.00164,0.001805,0.00181,0.00173,1
2/21/2012,1361.22,1367.76,1358.11,1362.21,0.0023,0.0032,0.0006,0.0007,1335.556,1342.062,1329.2535,1337.9165,0.001725,0.001705,0.001815,0.00174,0
2/22/2012,1362.11,1362.7,1355.53,1357.66,0.0007,-0.0037,-0.0019,-0.0033,1337.8635,1344.399,1331.727,1340.067,0.001735,0.00176,0.001865,0.001625,1
2/23/2012,1357.53,1364.24,1352.28,1363.46,-0.0034,0.0011,-0.0024,0.0043,1340.02,1346.196,1333.9585,1341.937,0.001625,0.001345,0.001685,0.001405,1
2/24/2012,1363.46,1368.92,1363.46,1365.74,0.0044,0.0034,0.0083,0.0017,1341.879,1347.9685,1336.4515,1344.3025,0.001395,0.00132,0.00187,0.00178,1
2/27/2012,1365.2,1371.94,1354.92,1367.59,0.0013,0.0022,-0.0063,0.0014,1344.2265,1350.5625,1338.6115,1346.8655,0.001765,0.001935,0.001625,0.00193,1
2/28/2012,1367.56,1373.09,1365.97,1372.18,0.0017,0.0008,0.0082,0.0034,1346.7965,1353.409,1341.8855,1349.824,0.00193,0.002125,0.002465,0.002225,0
2/29/2012,1372.2,1378.04,1363.81,1365.68,0.0034,0.0036,-0.0016,-0.0047,1349.73,1356.2405,1344.7415,1352.4875,0.0022,0.002105,0.002145,0.002015,1
3/1/2012,1365.9,1376.17,1365.9,1374.09,-0.0046,-0.0014,0.0015,0.0062,1352.4025,1358.523,1347.414,1354.9875,0.00201,0.00169,0.002,0.00188,0
3/2/2012,1374.09,1374.53,1366.42,1369.63,0.006,-0.0012,0.0004,-0.0032,1354.895,1360.79,1349.6565,1357.192,0.00186,0.00168,0.001675,0.001665,0
3/5/2012,1369.59,1369.59,1359.13,1364.33,-0.0033,-0.0036,-0.0053,-0.0039,1357.064,1362.0025,1351.3025,1358.1635,0.00162,0.00089,0.001235,0.00074,0
3/6/2012,1363.63,1363.63,1340.03,1343.36,-0.0044,-0.0044,-0.0141,-0.0154,1358.0295,1362.966,1351.428,1358.115,0.000715,0.000705,0.000105,-1E-05,1
3/7/2012,1343.39,1354.85,1343.39,1352.63,-0.0148,-0.0064,0.0025,0.0069,1357.9825,1363.2465,1351.8015,1358.394,-2.5E-05,0.000205,0.00029,0.000235,1
3/8/2012,1352.65,1368.72,1352.65,1365.91,0.0069,0.0102,0.0069,0.0098,1358.263,1364.1325,1352.3365,1359.1915,0.00022,0.00065,0.00041,0.000615,1
3/9/2012,1365.97,1374.76,1365.97,1370.87,0.0098,0.0044,0.0098,0.0036,1359.063,1365.1545,1353.4035,1360.1375,0.0006,0.000745,0.0008,0.00072,1
3/12/2012,1370.78,1373.04,1366.69,1371.09,0.0035,-0.0013,0.0005,0.0002,1360.0415,1366.246,1354.8705,1361.56,0.00073,0.000795,0.001095,0.001075,1
3/13/2012,1371.92,1396.13,1371.92,1395.95,0.0008,0.0168,0.0038,0.0181,1361.4845,1368.385,1356.3135,1363.769,0.00107,0.001555,0.00107,0.00164,0
3/14/2012,1395.95,1399.42,1389.97,1394.28,0.0175,0.0024,0.0132,-0.0012,1363.717,1370.791,1358.7705,1365.958,0.00164,0.00175,0.001815,0.001625,1
3/15/2012,1394.17,1402.63,1392.78,1402.6,-0.0013,0.0023,0.002,0.006,1365.8995,1373.129,1361.3695,1368.9265,0.001605,0.001695,0.001915,0.002195,1
3/16/2012,1402.55,1405.88,1401.47,1404.17,0.006,0.0023,0.0062,0.0011,1368.8965,1375.472,1364.382,1371.233,0.0022,0.001695,0.00221,0.0017,1
3/19/2012,1404.17,1414,1402.43,1409.75,0.0012,0.0058,0.0007,0.004,1371.202,1378.002,1366.6415,1373.659,0.001685,0.001825,0.00165,0.001785,0
3/20/2012,1409.59,1409.59,1397.68,1405.52,0.0039,-0.0031,-0.0034,-0.003,1373.6205,1380.0935,1368.62,1375.8245,0.001765,0.00151,0.00145,0.0016,0
3/21/2012,1405.52,1407.75,1400.64,1402.89,-0.0029,-0.0013,0.0021,-0.0019,1375.791,1382.346,1370.8755,1378.086,0.001585,0.00163,0.00165,0.00167,0
3/22/2012,1402.89,1402.89,1388.73,1392.78,-0.0019,-0.0035,-0.0085,-0.0072,1378.059,1384.2785,1372.698,1379.552,0.00166,0.0014,0.001345,0.001095,1
3/23/2012,1392.78,1399.18,1386.87,1397.11,-0.0072,-0.0026,-0.0013,0.0031,1379.525,1385.7915,1373.8685,1381.1205,0.00108,0.0011,0.000865,0.001165,1
3/26/2012,1397.11,1416.58,1397.11,1416.51,0.0031,0.0124,0.0074,0.0139,1381.1205,1388.0235,1375.978,1383.5665,0.00117,0.00161,0.00155,0.00179,0
3/27/2012,1416.55,1419.15,1411.95,1412.52,0.0139,0.0018,0.0106,-0.0028,1383.57,1390.3265,1378.277,1385.5835,0.00178,0.00166,0.00167,0.00148,0
3/28/2012,1412.52,1413.65,1397.2,1405.54,-0.0028,-0.0039,-0.0104,-0.0049,1385.586,1392.107,1379.9465,1387.5765,0.00147,0.001285,0.00123,0.00147,0
3/29/2012,1405.39,1405.39,1391.56,1403.28,-0.005,-0.0058,-0.004,-0.0016,1387.5605,1393.568,1381.2295,1389.036,0.00145,0.001065,0.000955,0.00108,1
3/30/2012,1403.31,1410.89,1401.42,1408.47,-0.0015,0.0039,0.0071,0.0037,1389.0215,1395.386,1382.9795,1390.978,0.001075,0.00132,0.00129,0.001425,1
4/2/2012,1408.47,1422.38,1404.46,1419.04,0.0037,0.0081,0.0022,0.0075,1390.9655,1398.0255,1385.246,1393.7135,0.001425,0.001905,0.001665,0.001995,0
4/3/2012,1418.98,1419,1404.62,1413.38,0.0075,-0.0024,0.0001,-0.004,1393.733,1400.794,1388.4755,1397.2145,0.00202,0.002005,0.002375,0.002565,0
4/4/2012,1413.09,1413.09,1394.09,1398.96,-0.0042,-0.0042,-0.0075,-0.0102,1397.218,1403.706,1391.0105,1399.531,0.00255,0.002115,0.001875,0.00171,0
4/5/2012,1398.79,1401.6,1392.92,1398.08,-0.0101,-0.0081,-0.0008,-0.0006,1399.525,1405.35,1393.024,1401.1395,0.0017,0.0012,0.00149,0.00119,0
4/9/2012,1397.45,1397.45,1378.24,1382.2,-0.001,-0.003,-0.0105,-0.0114,1401.099,1406.4845,1393.6375,1401.706,0.00116,0.00083,0.000475,0.00044,0
4/10/2012,1382.18,1383.01,1357.38,1358.59,-0.0109,-0.0103,-0.0151,-0.0171,1401.669,1406.983,1393.172,1401.081,0.00044,0.00038,-0.000305,-0.000425,1
4/11/2012,1358.98,1374.71,1358.98,1368.71,-0.0168,-0.006,0.0012,0.0074,1401.022,1405.912,1392.525,1399.719,-0.00044,-0.00076,-0.000435,-0.00096,1
4/12/2012,1368.77,1388.13,1368.77,1387.57,0.0072,0.0098,0.0072,0.0138,1399.663,1405.3475,1391.465,1399.3835,-0.000955,-0.00039,-0.000735,-0.00021,0
4/13/2012,1387.61,1387.61,1369.85,1370.26,0.0138,-0.0004,0.0008,-0.0125,1399.335,1404.5965,1390.3185,1397.7665,-0.0002,-0.000525,-0.000795,-0.001135,0
4/16/2012,1370.27,1379.66,1365.38,1369.57,-0.0125,-0.0057,-0.0033,-0.0005,1397.721,1403.2855,1388.514,1396.0365,-0.001125,-0.000925,-0.00127,-0.001215,1
4/17/2012,1369.57,1392.76,1369.57,1390.78,-0.0005,0.0095,0.0031,0.0155,1395.991,1402.2235,1386.871,1395.088,-0.00121,-0.00074,-0.00115,-0.00064,0
4/18/2012,1390.78,1390.78,1383.29,1385.14,0.0155,-0.0014,0.01,-0.0041,1395.0505,1401.283,1386.1515,1394.069,-0.00063,-0.000655,-0.00048,-0.000695,0
4/19/2012,1385.08,1390.46,1370.3,1376.92,-0.0041,-0.0002,-0.0094,-0.0059,1394.0285,1400.4185,1384.6345,1392.7705,-0.00069,-0.0006,-0.001055,-0.000895,1
4/20/2012,1376.96,1387.4,1376.96,1378.53,-0.0059,-0.0022,0.0049,0.0012,1392.732,1399.644,1384.046,1392.058,-0.00089,-0.000535,-0.000385,-0.000475,0
4/23/2012,1378.53,1378.53,1358.79,1366.94,0.0011,-0.0064,-0.0132,-0.0084,1392.0195,1398.6115,1382.642,1390.5495,-0.000475,-0.000725,-0.00098,-0.00105,1
4/24/2012,1366.97,1375.57,1366.82,1371.97,-0.0084,-0.0021,0.0059,0.0037,1390.5125,1396.561,1381.1275,1388.3225,-0.00105,-0.00145,-0.001055,-0.00156,1
4/25/2012,1372.11,1391.37,1372.11,1390.69,0.0038,0.0115,0.0039,0.0136,1388.2905,1395.172,1379.1355,1387.231,-0.001555,-0.000965,-0.00139,-0.00074,1
4/26/2012,1390.64,1402.09,1387.28,1399.98,0.0135,0.0077,0.0111,0.0067,1387.1965,1394.594,1378.6395,1386.953,-0.00074,-0.000385,-0.000315,-0.00016,1
4/27/2012,1400.19,1406.64,1397.31,1403.36,0.0069,0.0032,0.0072,0.0024,1386.9365,1394.6565,1378.927,1386.957,-0.000145,0.000065,0.000245,4E-05,0
4/30/2012,1403.26,1403.26,1394,1397.91,0.0022,-0.0024,-0.0024,-0.0039,1386.934,1394.275,1378.556,1386.429,4E-05,-0.00025,-0.00023,-0.00034,1
5/1/2012,1397.86,1415.32,1395.73,1405.82,-0.0038,0.0086,0.0012,0.0057,1386.4035,1393.922,1378.1195,1385.768,-0.000335,-0.000225,-0.00028,-0.00043,0
5/2/2012,1405.5,1405.5,1393.92,1402.31,0.0055,-0.0069,-0.0013,-0.0025,1385.7295,1393.247,1377.5845,1385.2145,-0.000435,-0.00045,-0.00035,-0.000355,0
5/3/2012,1402.32,1403.07,1388.71,1391.57,-0.0023,-0.0017,-0.0037,-0.0077,1385.191,1392.746,1377.3155,1384.845,-0.00034,-0.000325,-0.00016,-0.00023,0
5/4/2012,1391.51,1391.51,1367.96,1369.1,-0.0077,-0.0082,-0.0149,-0.0161,1384.827,1392.2415,1376.0675,1383.396,-0.00022,-0.00033,-0.000865,-0.001005,1
5/7/2012,1368.79,1373.91,1363.94,1369.58,-0.0163,-0.0126,-0.0029,0.0004,1383.394,1391.0645,1375.3525,1382.765,-0.000985,-0.00081,-0.000485,-0.000415,0
5/8/2012,1369.16,1369.16,1347.75,1363.72,0.0003,-0.0035,-0.0119,-0.0043,1382.743,1390.372,1374.871,1383.0215,-0.000425,-0.00047,-0.000325,0.000225,0
5/9/2012,1363.2,1363.73,1343.13,1354.58,-0.0044,-0.004,-0.0034,-0.0067,1382.954,1389.823,1374.0785,1382.315,0.000195,-0.00037,-0.000555,-0.00048,1
5/10/2012,1354.58,1365.88,1354.58,1357.99,-0.0063,0.0016,0.0085,0.0025,1382.2445,1388.7105,1373.369,1380.836,-0.00048,-0.00078,-0.00049,-0.001045,0
5/11/2012,1358.11,1365.66,1348.89,1353.39,0.0026,-0.0002,-0.0042,-0.0034,1380.7695,1387.613,1372.321,1379.9925,-0.00104,-0.00077,-0.00074,-0.00059,0
5/14/2012,1351.93,1351.93,1336.61,1338.35,-0.0046,-0.0101,-0.0091,-0.0111,1379.8525,1386.2265,1370.8825,1378.4315,-0.000645,-0.00099,-0.00103,-0.00112,0
5/15/2012,1338.36,1344.94,1328.41,1330.66,-0.01,-0.0052,-0.0061,-0.0057,1378.292,1383.8355,1368.8245,1375.4255,-0.00112,-0.001725,-0.00149,-0.00218,0
5/16/2012,1330.78,1341.78,1324.79,1324.8,-0.0057,-0.0023,-0.0027,-0.0044,1375.292,1381.3855,1365.8995,1372.4085,-0.00218,-0.00177,-0.002125,-0.002195,0
5/17/2012,1324.82,1326.36,1304.86,1304.86,-0.0045,-0.0115,-0.015,-0.0151,1372.279,1378.1805,1362.6275,1368.8055,-0.0022,-0.002335,-0.002405,-0.002655,0
5/18/2012,1305.05,1312.24,1291.98,1295.22,-0.0149,-0.0106,-0.0099,-0.0074,1368.6835,1374.4225,1358.3785,1364.64,-0.00265,-0.002755,-0.003145,-0.003085,1
5/21/2012,1295.73,1316.39,1295.73,1315.99,-0.0071,0.0032,0.0029,0.016,1364.5435,1371.3155,1355.2255,1362.0925,-0.00306,-0.002275,-0.00234,-0.001865,1
5/22/2012,1316.09,1328.49,1310.04,1316.63,0.0157,0.0092,0.011,0.0005,1361.9995,1368.9615,1352.3865,1359.3255,-0.001855,-0.00171,-0.002085,-0.002025,1
5/23/2012,1316.02,1320.71,1296.53,1318.86,-0.0001,-0.0059,-0.0103,0.0017,1359.195,1365.4285,1348.6075,1355.734,-0.00205,-0.00258,-0.002795,-0.00262,1
5/24/2012,1318.72,1324.14,1310.5,1320.68,0.0021,0.0026,0.0108,0.0014,1355.599,1361.531,1344.7685,1351.769,-0.00262,-0.002835,-0.00281,-0.002885,0
5/25/2012,1320.81,1324.2,1314.23,1317.82,0.0016,0,0.0028,-0.0022,1351.63,1357.409,1340.6145,1347.492,-0.002885,-0.002995,-0.00303,-0.003115,1
5/29/2012,1318.9,1334.93,1318.9,1332.42,-0.0014,0.0081,0.0036,0.0111,1347.412,1353.9925,1336.8595,1344.2175,-0.003065,-0.00247,-0.00273,-0.002365,0
5/30/2012,1331.25,1331.25,1310.76,1313.32,0.0094,-0.0028,-0.0062,-0.0143,1344.0815,1349.789,1332.611,1339.5925,-0.002405,-0.00304,-0.0031,-0.003365,0
5/31/2012,1313.09,1319.74,1298.9,1310.33,-0.0136,-0.0086,-0.009,-0.0023,1339.461,1345.501,1327.86,1334.9935,-0.00336,-0.003125,-0.003485,-0.003355,0
6/1/2012,1309.87,1309.87,1277.25,1278.04,-0.0025,-0.0075,-0.0167,-0.0246,1334.8385,1340.841,1322.287,1329.317,-0.00337,-0.003415,-0.004135,-0.0042,1
6/4/2012,1278.29,1282.55,1266.74,1278.18,-0.0241,-0.0209,-0.0082,0.0001,1329.1775,1335.393,1317.226,1324.771,-0.00419,-0.00405,-0.0038,-0.00339,1
6/5/2012,1277.82,1287.62,1274.16,1285.5,-0.0004,0.004,0.0059,0.0057,1324.629,1331.0785,1312.737,1320.567,-0.003395,-0.00322,-0.00336,-0.003125,1
6/6/2012,1285.61,1315.13,1285.61,1315.13,0.0061,0.0214,0.009,0.023,1320.4515,1328.377,1309.63,1318.1375,-0.003105,-0.001975,-0.002315,-0.00176,0
6/7/2012,1316.15,1329.05,1312.68,1314.99,0.0238,0.0106,0.0211,-0.0001,1318.099,1326.643,1308.1075,1316.158,-0.001695,-0.001245,-0.00109,-0.00143,1
6/8/2012,1314.99,1325.81,1307.77,1325.66,-0.0009,-0.0024,-0.0037,0.0081,1316.1195,1324.6395,1305.767,1314.5415,-0.001425,-0.001445,-0.0017,-0.00115,0
6/11/2012,1325.72,1335.52,1307.73,1308.93,0.0082,0.0073,0,-0.0126,1314.5,1323.1325,1303.709,1312.3185,-0.001145,-0.00107,-0.00149,-0.00161,1
6/12/2012,1309.4,1324.31,1306.62,1324.18,-0.0123,-0.0084,-0.0008,0.0117,1312.3735,1321.7515,1302.2095,1311.61,-0.00153,-0.000985,-0.001075,-0.00047,0
6/13/2012,1324.02,1327.28,1310.51,1314.88,0.0112,0.0022,0.003,-0.007,1311.6565,1320.8685,1301.3145,1310.821,-0.00047,-0.000615,-0.00062,-0.000535,1
6/14/2012,1314.88,1333.68,1314.14,1329.1,-0.0069,0.0048,0.0028,0.0108,1310.8615,1320.4635,1300.782,1311.036,-0.00053,-0.00026,-0.000345,0.000225,1
6/15/2012,1329.19,1343.32,1329.19,1342.84,0.0109,0.0072,0.0115,0.0103,1311.08,1321.3115,1301.9985,1312.935,0.00024,0.000675,0.00098,0.001495,1
6/18/2012,1342.42,1348.22,1334.46,1344.78,0.01,0.0036,0.004,0.0014,1312.9485,1323.1105,1304.1225,1315.413,0.001485,0.001385,0.001675,0.001935,1
6/19/2012,1344.83,1363.46,1344.83,1357.98,0.0018,0.0113,0.0078,0.0098,1315.4035,1325.464,1306.5775,1317.5125,0.00193,0.00179,0.00192,0.001625,0
6/20/2012,1358.04,1361.57,1346.45,1355.69,0.0098,-0.0014,0.0012,-0.0017,1317.501,1327.118,1308.398,1319.4655,0.001635,0.00126,0.00143,0.001515,0
6/21/2012,1355.43,1358.27,1324.41,1325.51,-0.0019,-0.0024,-0.0164,-0.0223,1319.4715,1328.996,1309.792,1319.798,0.001545,0.001435,0.001125,0.000315,1
6/22/2012,1325.92,1337.82,1325.92,1335.02,-0.0218,-0.0151,0.0011,0.0072,1319.8315,1329.68,1310.563,1320.515,0.00035,0.00055,0.00064,0.000605,0
6/25/2012,1334.9,1334.9,1309.27,1313.72,0.0068,-0.0022,-0.0126,-0.016,1320.536,1330.215,1310.315,1320.31,0.00061,0.00044,-0.00013,-8.5E-05,1
6/26/2012,1314.09,1324.24,1310.3,1319.99,-0.0156,-0.008,0.0008,0.0048,1320.2955,1329.6805,1309.885,1319.6885,-1E-04,-0.000365,-0.00027,-0.0004,1
6/27/2012,1320.71,1334.4,1320.71,1331.85,0.005,0.0077,0.0079,0.009,1319.7685,1329.838,1310.3825,1320.615,-0.00032,0.00016,0.000435,0.000765,0
6/28/2012,1331.52,1331.52,1313.29,1329.04,0.0082,-0.0022,-0.0056,-0.0021,1320.69,1330.427,1311.102,1321.5505,0.00077,0.00048,0.000605,0.000775,1
6/29/2012,1330.12,1362.17,1330.12,1362.16,-0.0011,0.023,0.0128,0.0249,1321.7025,1333.042,1313.7455,1325.7565,0.00084,0.002005,0.00208,0.00325,1
7/2/2012,1362.33,1366.35,1355.7,1365.51,0.0242,0.0031,0.0192,0.0025,1325.9045,1337.232,1318.1935,1330.123,0.003255,0.003205,0.00345,0.00337,1
7/3/2012,1365.75,1374.81,1363.53,1374.02,0.0025,0.0062,0.0058,0.0062,1330.301,1341.5915,1322.662,1334.549,0.0034,0.003315,0.003445,0.003395,0
7/5/2012,1373.72,1373.85,1363.02,1367.58,0.0058,-0.0007,-0.0004,-0.0047,1334.7065,1344.5275,1326.5325,1337.1715,0.003385,0.00221,0.002975,0.00201,0
7/6/2012,1367.09,1367.09,1348.03,1354.68,-0.0048,-0.0049,-0.011,-0.0094,1337.2535,1346.4295,1328.3,1339.156,0.001955,0.001435,0.00137,0.001545,0
7/9/2012,1354.66,1354.87,1346.65,1352.46,-0.0091,-0.0089,-0.001,-0.0016,1339.237,1347.8825,1330.244,1340.496,0.001545,0.00111,0.001505,0.00106,0
7/10/2012,1352.96,1361.54,1336.27,1341.47,-0.0013,0.0049,-0.0077,-0.0081,1340.599,1349.1835,1331.671,1342.123,0.00107,0.00099,0.00112,0.001285,0
7/11/2012,1341.4,1345,1333.25,1341.45,-0.0085,-0.0121,-0.0023,0,1342.199,1350.218,1333.0025,1342.9865,0.00126,0.000805,0.001045,0.0007,0
7/12/2012,1341.29,1341.29,1325.41,1334.76,-0.0001,-0.0028,-0.0059,-0.005,1343.0625,1350.9185,1333.7475,1343.9805,0.000695,0.000555,0.0006,0.0008,1
7/13/2012,1334.81,1357.7,1334.81,1356.78,-0.0048,0.0122,0.0071,0.0165,1344.059,1352.1195,1334.781,1345.3645,0.0008,0.000925,0.000815,0.001085,0
7/16/2012,1356.5,1357.26,1348.51,1353.64,0.0162,-0.0003,0.0103,-0.0023,1345.4245,1352.8165,1335.747,1345.9045,0.001065,0.00055,0.000755,0.000455,1
7/17/2012,1353.68,1365.36,1345.07,1363.67,-0.0021,0.006,-0.0026,0.0074,1345.9875,1353.6735,1336.2775,1346.849,0.00046,0.00067,0.000425,0.000755,1
7/18/2012,1363.58,1375.26,1358.96,1372.78,0.0073,0.0073,0.0103,0.0067,1346.925,1354.2635,1336.984,1347.589,0.000735,0.00047,0.00055,0.0006,1
7/19/2012,1373.01,1380.39,1371.21,1376.51,0.0069,0.0037,0.009,0.0027,1347.6735,1355.2045,1338.222,1348.63,0.00059,0.000725,0.00094,0.00082,0
7/20/2012,1376.51,1376.51,1362.19,1362.66,0.0025,-0.0028,-0.0066,-0.0101,1348.7275,1356.1165,1340.111,1350.4875,0.00081,0.000705,0.00143,0.00143,0
7/23/2012,1362.34,1362.34,1337.56,1350.52,-0.0103,-0.0103,-0.0181,-0.0089,1350.5485,1357.3425,1340.693,1351.2625,0.001385,0.000945,0.00047,0.000625,0
7/24/2012,1350.52,1351.53,1329.24,1338.31,-0.0087,-0.0079,-0.0062,-0.009,1351.3295,1358.174,1341.6915,1352.492,0.00061,0.00066,0.00079,0.000975,0
7/25/2012,1338.35,1343.98,1331.5,1337.89,-0.009,-0.0056,0.0017,-0.0003,1352.5425,1359.161,1342.7515,1353.387,0.00094,0.00078,0.000835,0.00072,1
7/26/2012,1338.17,1363.13,1338.17,1360.02,-0.0001,0.0142,0.005,0.0165,1353.4155,1360.5975,1343.6245,1354.7955,0.000685,0.001105,0.00069,0.001095,1
7/27/2012,1360.05,1389.19,1360.05,1385.97,0.0164,0.0191,0.0164,0.0191,1354.842,1363.481,1345.9625,1357.642,0.001095,0.00217,0.00179,0.002155,0
7/30/2012,1385.94,1391.74,1381.37,1385.3,0.019,0.0018,0.0157,-0.0005,1357.633,1364.9595,1348.525,1358.799,0.0021,0.00111,0.001935,0.000885,0
7/31/2012,1385.27,1387.16,1379.17,1379.32,-0.0005,-0.0033,-0.0016,-0.0043,1358.78,1366,1349.6985,1359.4895,0.000865,0.00079,0.000895,0.000545,0
8/1/2012,1379.32,1385.03,1373.35,1375.32,-0.0043,-0.0015,-0.0042,-0.0029,1359.4585,1366.511,1350.1895,1359.5545,0.000525,0.000405,0.000395,9E-05,0
8/2/2012,1375.13,1375.13,1354.65,1365,-0.003,-0.0071,-0.0136,-0.0075,1359.529,1366.575,1349.771,1359.4255,8.5E-05,0.000085,-0.000265,-0.00005,1
8/3/2012,1365.45,1394.16,1365.45,1390.99,-0.007,0.0138,0.008,0.019,1359.447,1367.9285,1350.642,1361.241,-2.5E-05,0.00102,0.000685,0.00137,1
8/6/2012,1391.04,1399.63,1391.04,1394.23,0.0187,0.0039,0.0187,0.0023,1361.266,1370.1665,1352.8615,1363.3295,0.001365,0.00166,0.00167,0.001565,1
8/7/2012,1394.46,1407.14,1394.46,1401.35,0.0025,0.0054,0.0025,0.0051,1363.341,1372.4465,1355.771,1366.3235,0.001555,0.001685,0.00218,0.002225,1
8/8/2012,1401.23,1404.14,1396.13,1402.22,0.0049,-0.0021,0.0012,0.0006,1366.3325,1375.4035,1358.915,1369.362,0.002225,0.002185,0.002355,0.002255,1
8/9/2012,1402.26,1405.95,1398.8,1402.8,0.0007,0.0013,0.0019,0.0004,1369.381,1378.6365,1362.5845,1372.764,0.002265,0.00239,0.002745,0.002525,1
8/10/2012,1402.58,1405.98,1395.62,1405.87,0.0002,0,-0.0023,0.0022,1372.7695,1381.0505,1365.625,1375.2185,0.002515,0.00178,0.002275,0.00181,0
8/13/2012,1405.87,1405.87,1397.32,1404.11,0.0023,-0.0001,0.0012,-0.0013,1375.238,1383.481,1368.0655,1377.742,0.00182,0.00179,0.00182,0.00186,0
8/14/2012,1404.36,1410.03,1400.6,1403.93,-0.0011,0.003,0.0023,-0.0001,1377.772,1385.7145,1370.842,1379.755,0.00187,0.00164,0.002065,0.001485,1
8/15/2012,1403.89,1407.73,1401.83,1405.53,-0.0003,-0.0016,0.0009,0.0011,1379.7875,1387.338,1372.9855,1381.3925,0.00149,0.001195,0.001595,0.001205,1
8/16/2012,1405.57,1417.44,1404.15,1415.51,0.0012,0.0069,0.0017,0.0071,1381.4155,1389.1905,1374.6325,1383.3425,0.001205,0.001355,0.00123,0.001425,1
8/17/2012,1415.84,1418.71,1414.67,1418.16,0.0073,0.0009,0.0075,0.0019,1383.382,1391.3005,1377.2565,1386.1175,0.001445,0.00154,0.001935,0.002025,0
8/20/2012,1417.85,1418.13,1412.12,1418.13,0.0014,-0.0004,-0.0018,0,1386.1575,1394.09,1380.9845,1389.498,0.00203,0.002035,0.00275,0.00247,0
8/21/2012,1418.13,1426.68,1410.86,1413.17,0.0002,0.006,-0.0009,-0.0035,1389.538,1397.8475,1385.0655,1393.241,0.002475,0.00273,0.003015,0.002745,1
8/22/2012,1413.09,1416.12,1406.78,1413.49,-0.0036,-0.0074,-0.0029,0.0002,1393.275,1401.4545,1388.8295,1397.021,0.002745,0.00264,0.002785,0.00277,0
